ID,Source,Type,CreatedAt,Language,Content,Original Content,metadata.Version,metadata.Language_Name,metadata.Score,metadata.Language_Code,metadata.Rating,metadata.Upvotes,metadata.CountryISO2
a7add580-13a2-5a38-aacc-bcc42333b51b,Appstore,RecordTypeReview,2025-02-01T08:43:25Z,nld,"It's nice but you have to pay premium every month which I find a lot. Too bad, just do it all at once.","Het is leuk maar je moet elke maand primum betalen wat ik veel 
Jammer vind doe gewoon in een keer",9.0.14,,,,5,0,nl
39483ea1-af45-5ab9-a2c9-bd3954fe767a,Appstore,RecordTypeReview,2025-02-01T08:37:37Z,nld,It works very well and there are no ads with premium.,Doet het erg goed en geen reclame bij premium.,9.0.14,,,,5,0,nl
3a2fef31-2974-5365-8263-87c93d96a770,Appstore,RecordTypeReview,2025-02-01T08:36:39Z,eng,I was just vining to my songs that I saved and I JUST figured out that we have A LIMIT on how many songs we can play nah they better fix this bro ima uninstall this Bea cause of this.,I was just vining to my songs that I saved and I JUST figured out that we have A LIMIT on how many songs we can play nah they better fix this bro ima uninstall this Bea cause of this.,9.0.14,,,,1,0,za
817b513d-3e8f-5170-95ec-f838e9cf939f,Appstore,RecordTypeReview,2025-02-01T08:35:44Z,fra,"Spotify is good, however I have been hacked several times and I find it hilarious that Spotify is not top-notch in terms of security...",Spotify est bien cependant j’ai été plusieurs fois piraté et je trouve ça hilarant que Spotify ne soit pas au top niveau sécurité…,9.0.14,,,,2,0,fr
9811206f-083a-5909-a7a2-74e75d327b7b,Appstore,RecordTypeReview,2025-02-01T08:28:54Z,fin,"It's annoying to have to turn the music back on after every song, that's why I stick to YouTube.","Inhottavaa aina joka kappaleen jälkeen laittaa musiikkt päälle, tän takia pysyn youtubessa",9.0.14,,,,1,0,fi
a264b8ea-131e-565b-9271-53974cf069b2,Appstore,RecordTypeReview,2025-02-01T08:27:02Z,spa,"They force you to pay for the premium plan and in the free version there are many ads. I discovered the app ""Offline"" to listen to music and it is much better if you don't want to pay for a subscription, it does have ads but they are not like those on Spotify and you find everything related to music like on YouTube.","Te forzan a pagar el plan premium y en la vercion gratis hay muchos ancios. Descubri la app “Offline” para escuchar musica y es mucho mejor si no quieres pagar una subcripcion, si que tiene anuncios pero no son como los de spoty y encuentras todo de musica como en YouTube.",9.0.14,,,,5,0,mx
10f04a42-fcbf-5655-8316-8b1ce5fcc58c,Appstore,RecordTypeReview,2025-02-01T08:21:02Z,fra,"I've been using Spotify for 7 years in premium. Nothing to say. However, it would be great to add the blind test option like on Deezer!!",J’utilise spotify depuis maintenant 7 ans en prenium. Rien a dire. Par contre ce serai top de rajouter l’option blind test comme sur dezer !!,9.0.14,,,,5,0,fr
97ce9702-ac15-548f-b9d2-57a7d7af379d,Appstore,RecordTypeReview,2025-02-01T08:16:27Z,tur,"Don't force people to switch to Premium, just press on it, it's useful, delete this app anyway.",Premium geçmek için milleti zorlamyın üstüne basın yararlı diye silin gitsin bu uygulamıyı,9.0.14,,,,1,0,tr
e50670bb-fb91-5440-bea7-fe7a359264f7,Appstore,RecordTypeReview,2025-02-01T08:08:53Z,nld,"It is great, every song I want is there",Het is geweldig elk liedje die ik wil is er,9.0.14,,,,5,0,nl
59e643d1-739b-509e-ba89-f612d09ee3c7,Appstore,RecordTypeReview,2025-02-01T08:05:20Z,deu,The audio dramas could be more organized and a small description would be helpful.,Die Hörspiele könnten mehr geordnet sein und eine kleine Beschreibung wäre hilfreich,9.0.14,,,,4,0,ch
f1f2ed8b-b1c1-5479-9ec6-ca05fc470c3b,Appstore,RecordTypeReview,2025-02-01T08:03:31Z,jpn,"Recently, there are a lot of ads.",最近なんか広告多いです,9.0.14,,,,4,0,jp
1ca16124-0afb-5c77-a3cb-6893999b40ef,Appstore,RecordTypeReview,2025-02-01T07:59:24Z,por,It gives many random songs and this makes it preferable to YouTube.,Dá muitas musicas aleatorias e isso da para preferir o youtube,9.0.14,,,,3,0,pt
1cbc1037-9d17-5e94-9f40-075f68c4cd12,Appstore,RecordTypeReview,2025-02-01T07:54:58Z,eng,"Can’t even listen to a song suggested on social media, for free, without listening to a ton of non-related music first. This is hampering democracy and free speech.","Can’t even listen to a song suggested on social media, for free, without listening to a ton of non-related music first. This is hampering democracy and free speech.",9.0.14,,,,1,0,se
9aabd43b-ac82-5929-ac28-760391d1bf87,Appstore,RecordTypeReview,2025-02-01T07:52:22Z,eng,My favorite app😍,My favorite app😍,9.0.14,,,,5,0,hu
6678e3ba-3f3a-5f8a-9796-f0fe1ec225e9,Appstore,RecordTypeReview,2025-02-01T07:52:13Z,eng,Some Albums are not available which is sad especially from Soul and RnB like Chris Walker Sincerely Yours album 😭but overall is a good app to steam music,Some Albums are not available which is sad especially from Soul and RnB like Chris Walker Sincerely Yours album 😭but overall is a good app to steam music,9.0.14,,,,3,0,za
e03c1cdf-1257-5e71-b29a-2e6b07e3f8ac,Appstore,RecordTypeReview,2025-02-01T07:50:20Z,eng,Love it I can play my fav songs and add to favourites I love it best music app,Love it I can play my fav songs and add to favourites I love it best music app,9.0.14,,,,5,0,gb
65e9a7ef-bbb5-5856-ab9a-0b078e855b0b,Appstore,RecordTypeReview,2025-02-01T07:49:26Z,eng,Needs a better way of adding songs to playlists and song suggestions when adding to a playlist,Needs a better way of adding songs to playlists and song suggestions when adding to a playlist,9.0.14,,,,3,0,au
419e6e7c-512f-58ee-a85a-6d26ef7790f2,Appstore,RecordTypeReview,2025-02-01T07:44:19Z,jpn,"I understand that it's free, but recently, only recommended songs are playing, and despite creating my own playlist, the songs I added are no longer playing. Other than that, everything is really good, so I would like that to be improved. I hope at least to limit it to 2 or 3 songs.",無料だからというのもわかりますが、最近おすすめの曲ばかり流れてきて、マイリストを作っているのにも関わらず、入れてる曲が流れなくなりました。それ以外は本当にいいのでそこだけ改善してほしいです。せめて2.3曲までにしてほしいです。,9.0.14,,,,5,0,jp
b852a8f4-e31f-5917-984c-d6ce2234cf79,Appstore,RecordTypeReview,2025-02-01T07:42:23Z,eng,I think I’ve said it all in the title. Spotify premium is just another level!!,I think I’ve said it all in the title. Spotify premium is just another level!!,9.0.14,,,,4,0,gb
625e8dd1-a5ca-5989-bc69-64b1a0a5b3e3,Appstore,RecordTypeReview,2025-02-01T07:41:42Z,ind,"The current song change must be premium, can only play randomly. So if you want to search for another viral song, you can't play it unless you have premium, because besides premium you can only play randomly. I'm really tired of this crazy app.","Masa skrng ganti lagu aja harus premium, cuma bisa putar acak.
Jadi kalo cari lagu lagi viral gabisa di puter harus premium dulu karna selain premium cuma bisa puter acak, capek bener sama aplikasi gila ini",9.0.14,,,,1,0,id
0fcf1076-7997-5177-a6d8-b02102a9d4d8,Appstore,RecordTypeReview,2025-02-01T07:35:17Z,spa,"I like it a lot, I recommend it.",Me gusta mucho la recomiendo,9.0.14,,,,5,0,mx
764a1c5b-45f8-584f-a3f5-c0f15d16255f,Appstore,RecordTypeReview,2025-02-01T07:32:43Z,fin,"Every time I listen to music again, the same ad comes up, and the most annoying thing is that they always advertise buy Spotify Premium. The premium version only lasts for a month, I DO NOT WANT TO SPEND MONEY 
(Spotify is money hungry)","Kun kuuntelen musikin uudestaan joka kerta tulee sama mainos ja ärsyttävintä on kun koko ajan mainostetaan osta spotify premium se permium versio kestää vaan kuukauden en HALUA KÄYTTÄÄ RAHAA 
(Spotify on raha ahne)",9.0.14,,,,3,0,fi
47c844fb-f0e3-5b51-8b07-72c0612ec16b,Appstore,RecordTypeReview,2025-02-01T07:28:22Z,nor,Love it😗 so sick sigma,Elsker det😗 så sykt sigmaa,9.0.14,,,,5,0,no
7735dfe8-725b-5fac-9768-5c219e2ffe46,Appstore,RecordTypeReview,2025-02-01T07:21:20Z,eng,No way to claim back the extra charge last year and before ?,No way to claim back the extra charge last year and before ?,9.0.14,,,,1,0,my
60eb64f8-0db5-5f89-81d9-bba8c47afe3b,Appstore,RecordTypeReview,2025-02-01T07:16:59Z,kor,"I like it. However, it's a bit disappointing that I can't skip songs freely. But still, it's free.",조아여.군데 노래를 맘대로 넘길수 없어서 좀 아쉬어영ㅇ 그래두 공짜ㅏㅏㅇ,9.0.14,,,,4,0,kr
2b6c9978-a960-5b37-82db-cc216f3bdc25,Appstore,RecordTypeReview,2025-02-01T07:10:01Z,eng,Your can listen to music when your phone is off and it pays very loud,Your can listen to music when your phone is off and it pays very loud,9.0.14,,,,5,0,us
a1769a0f-ded4-5ae0-a241-221c22d757f8,Appstore,RecordTypeReview,2025-02-01T07:08:00Z,pol,"Super music, but you need premium to really listen😕 I bought the premium, and I recommend it to everyone who doesn't have it ;)","Super muzyka, ale potrzeba premium żeby tak naprawdę słuchać😕 Ja kupiłam to premium, i polecam każdemu kto nie ma ;)",9.0.14,,,,5,0,pl
647fbb3d-70ab-53f7-a389-0b16b11237a1,Appstore,RecordTypeReview,2025-02-01T07:02:39Z,ukr,There is a lot of cool music here.,Тут дуже багато класної музики,9.0.14,,,,5,0,ua
a210b034-8d67-5051-bcbb-794bd8cf37ea,Appstore,RecordTypeReview,2025-02-01T06:58:39Z,eng,I like this better than P*****%#%^!!!!!! Just because it has everything,I like this better than P*****%#%^!!!!!! Just because it has everything,9.0.14,,,,5,0,us
7a89d8a4-285c-5ac2-af65-fb5fe9e9a57b,Appstore,RecordTypeReview,2025-02-01T06:55:30Z,eng,Like the library of music available. The adhoc suggested playlists are close to what I like too.,Like the library of music available. The adhoc suggested playlists are close to what I like too.,9.0.14,,,,5,0,sg
22841de2-5653-56a3-b804-20b2e68952d0,Appstore,RecordTypeReview,2025-02-01T06:51:11Z,eng,"One song and 20 ads
Rubbish","One song and 20 ads
Rubbish",9.0.14,,,,1,0,gb
0b58251d-544b-5ed0-affe-5dc94ebfd6d5,Appstore,RecordTypeReview,2025-02-01T06:41:00Z,eng,So expensive,So expensive,9.0.14,,,,1,0,gb
debe7237-e255-59b7-a5d9-4710f69835a6,Appstore,RecordTypeReview,2025-02-01T06:37:13Z,rus,"Very cool app, I am very satisfied💓💓😏😏","Очень классное приложение, всем довольна💓💓😏😏",9.0.14,,,,5,0,kz
7e4aeca2-e84a-5449-a689-ca7663eda6b6,Appstore,RecordTypeReview,2025-02-01T06:34:28Z,spa,the best.,lo mejor.,9.0.14,,,,5,0,es
aa1d9833-5518-59b2-af0f-af38bec5592b,Appstore,RecordTypeReview,2025-02-01T06:21:01Z,hin,"Whenever you see, they keep asking for money 😤",Jab dekho tab paisa maangte rahte hai 😤,9.0.14,,,,1,0,in
d67c781f-f2e9-5daa-a813-ec59f27c5499,Appstore,RecordTypeReview,2025-02-01T06:18:00Z,eng,It gave good vibes since the app was first created I loved it💞but hate the ads,It gave good vibes since the app was first created I loved it💞but hate the ads,9.0.14,,,,5,0,us
4dd30f36-5cfb-5792-9dc2-2b3691d87855,Appstore,RecordTypeReview,2025-02-01T06:17:16Z,swe,Spotify is the last app you need to be 12 years old.,Spotify är sen sta appen man behöver vara 12 år gammal,9.0.14,,,,1,0,se
9316c9f8-547b-5830-9977-c7e4e2e7a06d,Appstore,RecordTypeReview,2025-02-01T06:13:37Z,fra,"Honestly, I didn't think this app would work so well, plus I don't even pay, I recommend it. Keep it up like that 👍🏼",Honnêtement je ne penser pas que cette application marcher aussi bien en plus je ne paye même pas je recommande. Continuez comme ça 👍🏼,9.0.14,,,,5,0,fr
b6bf4fac-1d66-54c0-8b73-244e6bc1d07c,Appstore,RecordTypeReview,2025-02-01T06:13:32Z,eng,A amazing app for songs and podcasts,A amazing app for songs and podcasts,9.0.14,,,,5,0,gb
4233dca0-55d7-5b43-9aae-1e7eeb7ca8dc,Appstore,RecordTypeReview,2025-02-01T06:08:22Z,eng,Plz make it easier to change songs and go back in songs,Plz make it easier to change songs and go back in songs,9.0.14,,,,5,0,au
a55805e8-84b0-5d6f-9780-662273b706ac,Appstore,RecordTypeReview,2025-02-01T06:07:55Z,eng,I love Spotify!! It is my favorite app on my phone. They have every song you can ever imagine.. and the podcasts are great as well! 5 star review definitely😍,I love Spotify!! It is my favorite app on my phone. They have every song you can ever imagine.. and the podcasts are great as well! 5 star review definitely😍,9.0.14,,,,5,0,us
9c7e253c-adca-58d3-b7e2-9f6d79d5b10d,Appstore,RecordTypeReview,2025-02-01T05:58:26Z,eng,"Even if I need to pay for listening without Wifi, I dont really care because they literally make up for their podcasts and music! One thing that does annoy me are the ads and I honestly wish it wasnt a feature to get it after EVERY SINGLE SONG or so","Even if I need to pay for listening without Wifi, I dont really care because they literally make up for their podcasts and music! One thing that does annoy me are the ads and I honestly wish it wasnt a feature to get it after EVERY SINGLE SONG or so",9.0.14,,,,5,0,ae
4613722a-b61c-5fc4-8f90-75684357086e,Appstore,RecordTypeReview,2025-02-01T05:56:29Z,eng,"I like listening to music and also I enjoy Spotify. But I don’t have Spotify premium and getting 2 or 3 ads that seem very long is very annoying. Other than that, I like it.","I like listening to music and also I enjoy Spotify. But I don’t have Spotify premium and getting 2 or 3 ads that seem very long is very annoying. Other than that, I like it.",9.0.14,,,,3,0,us
4de4f12b-7195-5527-8953-c61161048c5c,Appstore,RecordTypeReview,2025-02-01T05:55:54Z,eng,When I am out of the house and don’t have my WI-FI the app doesn’t get network.,When I am out of the house and don’t have my WI-FI the app doesn’t get network.,9.0.14,,,,2,0,il
c4116543-5849-52bd-b511-17ce53a51fa8,Appstore,RecordTypeReview,2025-02-01T05:55:34Z,eng,This app is so good but needs to add some more songs such as Greedy original by Tate McRae. Besides that it’s such a good app I love it! This app is also perfect for listening to songs by our favourite singers such as Taylor swift. I would like to thank the creator(s) of this app,This app is so good but needs to add some more songs such as Greedy original by Tate McRae. Besides that it’s such a good app I love it! This app is also perfect for listening to songs by our favourite singers such as Taylor swift. I would like to thank the creator(s) of this app,9.0.14,,,,4,0,au
